episode,seed,steps,return,success,final_distance,min_distance
344,5386,50,-18.426153421401978,1,0.004856286759270873,0.004856286759270873
345,5387,50,-4.0,1,0.008680357152132584,0.008609683217824807
346,5388,50,-50.373740434646606,0,0.07969404431068018,0.05140989979883769
347,5389,50,-3.0,1,0.03189379024879237,0.03189376780946678
348,5390,50,-7.939520239830017,1,0.022422057339937816,0.01803057863990657
349,5391,50,-7.847742438316345,1,0.014192339813464605,0.014192339813464605
350,5392,50,0.0,1,0.014766247083234079,0.014542378342999561
351,5393,50,-4.056666851043701,1,0.008165485917923395,0.008164870425454503
352,5394,50,-4.263917446136475,1,0.01783717434163011,0.017396246810193174
353,5395,50,-7.03400194644928,1,0.01700809074990688,0.01700809074990688
354,5396,50,0.0,1,0.01675289959970624,0.016354312427766825
355,5397,50,-4.171679615974426,1,0.01621390483924069,0.015734414520034583
356,5398,50,-8.45645785331726,1,0.00540709223317494,0.00540709223317494
357,5399,50,-4.0,1,0.0181762560620725,0.017683826174278158
358,5400,50,-4.5059654712677,1,0.023057852270636486,0.023057852270636486
359,5401,50,-13.48149824142456,1,0.01276836728187847,0.012469393392239807
360,5402,50,-7.930626749992371,1,0.015931381205416935,0.015931381205416935
361,5403,50,-4.392815589904785,1,0.0023642000689714925,0.0023642000689714925
362,5404,50,-3.0,1,0.020042391786520404,0.020042391786520404
363,5405,50,-4.661725997924805,1,0.03312168894339931,0.03312168894339931
364,5406,50,-6.574747204780579,1,0.010934555275039216,0.010463082816235168
365,5407,50,-4.734618782997131,1,0.021437306239944862,0.021437306239944862
366,5408,50,-8.154445767402649,1,0.029116784142410715,0.029116784142410715
367,5409,50,-11.882526278495789,1,0.022812777810746487,0.021647954625792006
368,5410,50,-9.409560322761536,1,0.03331823305494942,0.03306286458738908
369,5411,50,-5.0,1,0.015054943108482823,0.014946232980092788
370,5412,50,-4.0,1,0.013604358631564669,0.01358924978971221
371,5413,50,-3.0,1,0.03331206162718006,0.030228440455480638
372,5414,50,-4.0,1,0.02629400489722014,0.02629400489722014
373,5415,50,-3.0,1,0.004937972641347418,0.004486752847693963
374,5416,50,0.0,1,0.018407044524589227,0.01611866733136831
375,5417,50,-6.0,1,0.011701514606506279,0.011701514606506279
376,5418,50,-4.0,1,0.029195150011642298,0.029029713220318224
377,5419,50,-4.0,1,0.015301553728165784,0.010366190975759323
378,5420,50,-6.268133640289307,1,0.018287015390114965,0.018287015390114965
379,5421,50,-3.0,1,0.008496824198081343,0.008028019597403277
380,5422,50,-4.0,1,0.007666479842052943,0.007328121775945631
381,5423,50,-7.175124287605286,1,0.012852688395383017,0.012665816901992453
382,5424,50,-12.207996010780334,1,0.029964025565960766,0.029964025565960766
383,5425,50,-5.808458209037781,1,0.012085045696190724,0.012085045696190724
384,5426,50,-4.0,1,0.015261138667334768,0.015261138667334768
385,5427,50,-8.036762714385986,1,0.02773059862484778,0.027309203674086843
386,5428,50,-3.0,1,0.015617751381388843,0.015617751381388843
387,5429,50,-4.0,1,0.01978397452014494,0.019720392107543654
388,5430,50,-16.357032775878906,1,0.02155928137097299,0.01845355471303329
389,5431,50,-3.0,1,0.01665466973745541,0.01665466973745541
390,5432,50,-4.0,1,0.017948630227140158,0.0178564088871938
391,5433,50,-10.60052752494812,1,0.0023736684249437826,0.0019200363001972529
392,5434,50,0.0,1,0.017815969864564376,0.017815969864564372
393,5435,50,-9.779150366783142,1,0.00977028194524626,0.009740136211118171
394,5436,50,0.0,1,0.024179635508286813,0.02417963550828681
395,5437,50,0.0,1,0.022824250323911145,0.022824250323911145
396,5438,50,-14.463295698165894,1,0.006486511623084949,0.006344430976424538
397,5439,50,-7.0,1,0.013596301723480853,0.013250255339582451
398,5440,50,-8.906069278717041,1,0.024170155100240617,0.021143777418141708
399,5441,50,-4.64821994304657,1,0.028876964941341315,0.02875963285110894
400,5442,50,-6.034022688865662,1,0.03403151751891937,0.03359202483075485
